60,0
62,0.1153845
63,0.230769
65,0.3461535
67,0.461538
63,0.5769225
67,0.692307
66,1.0384605
62,1.153845
66,1.2692295
65,1.615383
61,1.7307675
65,1.846152
60,2.1923055
62,2.30769
63,2.4230745000000002
65,2.5384590000000005
67,2.6538435000000007
63,2.769228000000001
67,2.884612500000001
72,2.9999970000000014
70,3.1153815000000016
67,3.230766000000002
63,3.346150500000002
67,3.4615350000000022
70,3.5769195000000025
